year,month,day,day_of_week,flight_number,dest,departure_time,closest_hour_crs_dep,op_unique_carrier
2025,3,27,5,AA3179,SBA,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA2768,MTJ,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA2548,PSP,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA2212,MRY,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA2061,LIR,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA1851,GRR,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA1624,DCA,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA817,BZN,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,UA2675,IAH,2025-03-27 09:56:00 CDT,10,UA
2025,3,27,5,AA1685,PHX,2025-03-27 09:53:00 CDT,10,AA
2025,3,27,5,DL839,ATL,2025-03-27 09:50:00 CDT,10,DL
2025,3,27,5,AA1525,LGA,2025-03-27 09:45:00 CDT,10,AA
2025,3,27,5,F93277,SLC,2025-03-27 09:43:00 CDT,10,F9
2025,3,27,5,AA2046,SJC,2025-03-27 09:40:00 CDT,10,AA
2025,3,27,5,AA2231,SFO,2025-03-27 09:39:00 CDT,10,AA
2025,3,27,5,9X423,ELD,2025-03-27 09:35:00 CDT,10,9X
2025,3,27,5,AA1001,CUN,2025-03-27 09:32:00 CDT,10,AA
2025,3,27,5,XSR730,MKC,2025-03-27 09:30:00 CDT,10,
2025,3,27,5,9X419,HOT,2025-03-27 09:30:00 CDT,10,9X
2025,3,27,5,AS543,SEA,2025-03-27 09:30:00 CDT,10,AS
2025,3,27,5,9X405,HRO,2025-03-27 09:25:00 CDT,9,9X
2025,3,27,5,5X2785,SDF,2025-03-27 09:19:00 CDT,9,5X
2025,3,27,5,NK818,EWR,2025-03-27 09:17:00 CDT,9,NK
2025,3,27,5,AA4031,HSV,2025-03-27 09:17:00 CDT,9,AA
2025,3,27,5,AA3890,PNS,2025-03-27 09:15:00 CDT,9,AA
2025,3,27,5,5X5777,SDF,2025-03-27 09:13:00 CDT,9,5X
2025,3,27,5,AA2353,RNO,2025-03-27 09:12:00 CDT,9,AA
2025,3,27,5,AA1160,PHX,2025-03-27 09:11:00 CDT,9,AA
2025,3,27,5,AA2366,SAN,2025-03-27 09:10:00 CDT,9,AA
2025,3,27,5,AA2255,TPA,2025-03-27 09:10:00 CDT,9,AA
2025,3,27,5,AA3870,LFT,2025-03-27 09:01:00 CDT,9,AA
2025,3,27,5,5X5195,PHL,2025-03-27 09:00:00 CDT,9,5X
2025,3,27,5,AA2143,MCO,2025-03-27 09:00:00 CDT,9,AA
2025,3,27,5,AA3993,YYZ,2025-03-27 08:59:00 CDT,9,AA
2025,3,27,5,AA2978,LAX,2025-03-27 08:59:00 CDT,9,AA
2025,3,27,5,AA2970,JFK,2025-03-27 08:59:00 CDT,9,AA
2025,3,27,5,AA2517,YYC,2025-03-27 08:59:00 CDT,9,AA
2025,3,27,5,AA1554,CLE,2025-03-27 08:59:00 CDT,9,AA
2025,3,27,5,AA217,OGG,2025-03-27 08:59:00 CDT,9,AA
2025,3,27,5,AA115,HNL,2025-03-27 08:59:00 CDT,9,AA
2025,3,27,5,AA1656,RSW,2025-03-27 08:58:00 CDT,9,AA
2025,3,27,5,AA1812,COS,2025-03-27 08:54:00 CDT,9,AA
2025,3,27,5,AA1362,STL,2025-03-27 08:54:00 CDT,9,AA
2025,3,27,5,AA2655,PDX,2025-03-27 08:53:00 CDT,9,AA
2025,3,27,5,AA410,PHL,2025-03-27 15:22:00 CDT,15,AA
2025,3,27,5,AA3868,HSV,2025-03-27 15:20:00 CDT,15,AA
2025,3,27,5,AA2376,LAS,2025-03-27 15:19:00 CDT,15,AA
2025,3,27,5,5X2308,ATL,2025-03-27 15:15:00 CDT,15,5X
2025,3,27,5,AA2444,PNS,2025-03-27 15:15:00 CDT,15,AA
2025,3,27,5,5X2020,PHL,2025-03-27 15:10:00 CDT,15,5X
2025,3,27,5,AA9,ABQ,2025-03-27 15:09:00 CDT,15,AA
2025,3,27,5,AA6496,SAF,2025-03-27 15:07:00 CDT,15,AA
2025,3,27,5,AA1629,DCA,2025-03-27 15:06:00 CDT,15,AA
2025,3,27,5,AA3696,FSD,2025-03-27 15:05:00 CDT,15,AA
2025,3,27,5,NK198,MSY,2025-03-27 15:01:00 CDT,15,NK
2025,3,27,5,AA1888,RDU,2025-03-27 15:01:00 CDT,15,AA
2025,3,27,5,AA1826,MSN,2025-03-27 15:01:00 CDT,15,AA
2025,3,27,5,AA1672,LAX,2025-03-27 15:00:00 CDT,15,AA
2025,3,27,5,5X2292,MCO,2025-03-27 15:00:00 CDT,15,5X
2025,3,27,5,AA4911,BTR,2025-03-27 15:00:00 CDT,15,AA
2025,3,27,5,AA1510,CHS,2025-03-27 15:00:00 CDT,15,AA
2025,3,27,5,F91405,ONT,2025-03-27 14:59:00 CDT,15,F9
2025,3,27,5,AA2487,STL,2025-03-27 14:57:00 CDT,15,AA
2025,3,27,5,NK598,BWI,2025-03-27 14:56:00 CDT,15,NK
2025,3,27,5,DL2192,MSP,2025-03-27 14:55:00 CDT,15,DL
2025,3,27,5,AA3004,MCO,2025-03-27 14:55:00 CDT,15,AA
2025,3,27,5,F93244,ORD,2025-03-27 14:52:00 CDT,15,F9
2025,3,27,5,AA2477,MCI,2025-03-27 14:51:00 CDT,15,AA
2025,3,27,5,AA6299,DRO,2025-03-27 14:50:00 CDT,15,AA
2025,3,27,5,AA6272,MGM,2025-03-27 14:50:00 CDT,15,AA
2025,3,27,5,AA2092,LGA,2025-03-27 14:50:00 CDT,15,AA
2025,3,27,5,AA1006,COS,2025-03-27 14:50:00 CDT,15,AA
2025,3,27,5,AA175,HND,2025-03-27 14:50:00 CDT,15,AA
2025,3,27,5,F93224,MSP,2025-03-27 14:49:00 CDT,15,F9
2025,3,27,5,AA3636,LBB,2025-03-27 14:48:00 CDT,15,AA
2025,3,27,5,AA2244,BNA,2025-03-27 14:48:00 CDT,15,AA
2025,3,27,5,AA2861,EWR,2025-03-27 14:47:00 CDT,15,AA
2025,3,27,5,AA5083,SHV,2025-03-27 14:47:00 CDT,15,AA
2025,3,27,5,AA2640,PBI,2025-03-27 14:47:00 CDT,15,AA
2025,3,27,5,AA3438,CRP,2025-03-27 14:46:00 CDT,15,AA
2025,3,27,5,AA564,DTW,2025-03-27 14:46:00 CDT,15,AA
2025,3,27,5,5X5086,EWR,2025-03-27 14:45:00 CDT,15,5X
2025,3,27,5,UA1458,ORD,2025-03-27 14:45:00 CDT,15,UA
2025,3,27,5,AA5105,BHM,2025-03-27 14:45:00 CDT,15,AA
2025,3,27,5,AA3639,MAF,2025-03-27 14:45:00 CDT,15,AA
2025,3,27,5,AA1868,PIT,2025-03-27 14:44:00 CDT,15,AA
2025,3,27,5,AA1710,DSM,2025-03-27 14:44:00 CDT,15,AA
2025,3,27,5,AA3613,AMA,2025-03-27 14:43:00 CDT,15,AA
2025,3,27,5,AA2361,SAN,2025-03-27 14:43:00 CDT,15,AA
2025,3,27,5,AA3351,SRQ,2025-03-27 14:42:00 CDT,15,AA
2025,3,27,5,AA1832,DEN,2025-03-27 14:42:00 CDT,15,AA
2025,3,27,5,AA4003,CUU,2025-03-27 14:41:00 CDT,15,AA
2025,3,27,5,5X2980,PDX,2025-03-27 14:40:00 CDT,15,5X
2025,3,27,5,DL856,LGA,2025-03-27 14:40:00 CDT,15,DL
2025,3,27,5,DL2130,SLC,2025-03-27 14:40:00 CDT,15,DL
2025,3,27,5,AA4161,SAT,2025-03-27 14:40:00 CDT,15,AA
2025,3,27,5,AA584,TUS,2025-03-27 14:40:00 CDT,15,AA
2025,3,27,5,9X417,HOT,2025-03-27 14:40:00 CDT,15,9X
2025,3,27,5,AA2886,AUS,2025-03-27 14:39:00 CDT,15,AA
2025,3,27,5,AA2659,SNA,2025-03-27 14:39:00 CDT,15,AA
2025,3,27,5,AA1167,MIA,2025-03-27 14:39:00 CDT,15,AA
2025,3,27,5,AA6289,TUL,2025-03-27 14:38:00 CDT,15,AA
2025,3,27,5,AA3505,XNA,2025-03-27 14:38:00 CDT,15,AA
2025,3,27,5,AA4037,LRD,2025-03-27 14:37:00 CDT,15,AA
2025,3,27,5,AA3786,SGF,2025-03-27 14:37:00 CDT,15,AA
2025,3,27,5,AA2396,SDF,2025-03-27 14:37:00 CDT,15,AA
2025,3,27,5,AA2553,MEM,2025-03-27 14:35:00 CDT,15,AA
2025,3,27,5,AA1938,LAS,2025-03-27 14:34:00 CDT,15,AA
2025,3,27,5,AA1384,FLL,2025-03-27 14:33:00 CDT,15,AA
2025,3,27,5,AA6432,ASE,2025-03-27 14:32:00 CDT,15,AA
2025,3,27,5,5X5938,ONT,2025-03-27 14:30:00 CDT,15,5X
2025,3,27,5,AA5425,LIT,2025-03-27 14:30:00 CDT,15,AA
2025,3,27,5,AA3856,TLH,2025-03-27 14:30:00 CDT,15,AA
2025,3,27,5,AA2349,RIC,2025-03-27 14:30:00 CDT,15,AA
2025,3,27,5,AA2288,ORF,2025-03-27 14:29:00 CDT,14,AA
2025,3,27,5,AA3520,CHA,2025-03-27 14:28:00 CDT,14,AA
2025,3,27,5,AA1248,ATL,2025-03-27 14:28:00 CDT,14,AA
2025,3,27,5,AA869,MKE,2025-03-27 14:28:00 CDT,14,AA
2025,3,27,5,AA5395,ICT,2025-03-27 14:25:00 CDT,14,AA
2025,3,27,5,AA3986,HRL,2025-03-27 14:25:00 CDT,14,AA
2025,3,27,5,AA3773,MHK,2025-03-27 14:25:00 CDT,14,AA
2025,3,27,5,AA3650,LFT,2025-03-27 14:25:00 CDT,14,AA
2025,3,27,5,AA3274,PHL,2025-03-27 14:25:00 CDT,14,AA
2025,3,27,5,AA2550,TYS,2025-03-27 14:25:00 CDT,14,AA
2025,3,27,5,AA1507,CUN,2025-03-27 14:25:00 CDT,14,AA
2025,3,27,5,AA1213,BWI,2025-03-27 14:25:00 CDT,14,AA
2025,3,27,5,AA1015,PHX,2025-03-27 14:25:00 CDT,14,AA
2025,3,27,5,NK192,LAX,2025-03-27 14:21:00 CDT,14,NK
2025,3,27,5,UA6160,IAH,2025-03-27 14:17:00 CDT,14,UA
2025,3,27,5,F92631,DEN,2025-03-27 14:17:00 CDT,14,F9
2025,3,27,5,AA1997,LAX,2025-03-27 14:00:00 CDT,14,AA
2025,3,27,5,AA3629,HOU,2025-03-27 13:57:00 CDT,14,AA
2025,3,27,5,AV441,SAL,2025-03-27 13:55:00 CDT,14,AV
2025,3,27,5,AA3603,FWA,2025-03-27 13:51:00 CDT,14,AA
2025,3,27,5,AA1698,CLT,2025-03-27 13:50:00 CDT,14,AA
2025,3,27,5,UA1380,DEN,2025-03-27 13:45:00 CDT,14,UA
2025,3,27,5,DL414,ATL,2025-03-27 13:45:00 CDT,14,DL
2025,3,27,5,AA3632,FAR,2025-03-27 13:42:00 CDT,14,AA
2025,3,27,5,AS415,SEA,2025-03-27 13:40:00 CDT,14,AS
2025,3,27,5,AA1535,SLC,2025-03-27 13:40:00 CDT,14,AA
2025,3,27,5,UA2160,EWR,2025-03-27 13:39:00 CDT,14,UA
2025,3,27,5,AA6264,JAN,2025-03-27 13:39:00 CDT,14,AA
2025,3,27,5,AA9964,QRO,2025-03-27 13:35:00 CDT,14,AA
2025,3,27,5,AA3114,BJX,2025-03-27 13:35:00 CDT,14,AA
2025,3,27,5,AA1013,GUA,2025-03-27 10:20:00 CDT,10,AA
2025,3,27,5,AA5596,TLH,2025-03-27 10:19:00 CDT,10,AA
2025,3,27,5,AA3834,MSO,2025-03-27 10:19:00 CDT,10,AA
2025,3,27,5,AA3153,DGO,2025-03-27 10:19:00 CDT,10,AA
2025,3,27,5,AA2826,MEM,2025-03-27 10:19:00 CDT,10,AA
2025,3,27,5,AA1959,CZM,2025-03-27 10:19:00 CDT,10,AA
2025,3,27,5,AA5399,ICT,2025-03-27 10:16:00 CDT,10,AA
2025,3,27,5,AA4050,XNA,2025-03-27 10:16:00 CDT,10,AA
2025,3,27,5,AA6262,IDA,2025-03-27 10:15:00 CDT,10,AA
2025,3,27,5,AA4949,SGU,2025-03-27 10:15:00 CDT,10,AA
2025,3,27,5,AA3104,ATL,2025-03-27 10:15:00 CDT,10,AA
2025,3,27,5,AA2927,TUS,2025-03-27 10:15:00 CDT,10,AA
2025,3,27,5,AA1472,IAH,2025-03-27 10:15:00 CDT,10,AA
2025,3,27,5,AA1376,BOI,2025-03-27 10:15:00 CDT,10,AA
2025,3,27,5,AA469,MIA,2025-03-27 10:15:00 CDT,10,AA
2025,3,27,5,AA4011,CUU,2025-03-27 10:14:00 CDT,10,AA
2025,3,27,5,AA2911,AUS,2025-03-27 10:14:00 CDT,10,AA
2025,3,27,5,AA2468,OAX,2025-03-27 10:14:00 CDT,10,AA
2025,3,27,5,AA6431,LBB,2025-03-27 10:13:00 CDT,10,AA
2025,3,27,5,AA4966,LCH,2025-03-27 10:13:00 CDT,10,AA
2025,3,27,5,AA2461,SNA,2025-03-27 10:12:00 CDT,10,AA
2025,3,27,5,AA1966,GUC,2025-03-27 10:11:00 CDT,10,AA
2025,3,27,5,AA1461,CLT,2025-03-27 10:11:00 CDT,10,AA
2025,3,27,5,DL878,LGA,2025-03-27 10:10:00 CDT,10,DL
2025,3,27,5,AA3360,ECP,2025-03-27 10:10:00 CDT,10,AA
2025,3,27,5,AA2269,OMA,2025-03-27 10:10:00 CDT,10,AA
2025,3,27,5,AA1963,YUL,2025-03-27 10:10:00 CDT,10,AA
2025,3,27,5,AA1053,SJO,2025-03-27 10:10:00 CDT,10,AA
2025,3,27,5,AA6230,GJT,2025-03-27 10:09:00 CDT,10,AA
2025,3,27,5,AA1774,EUG,2025-03-27 10:09:00 CDT,10,AA
2025,3,27,5,AA3565,SDF,2025-03-27 10:08:00 CDT,10,AA
2025,3,27,5,AA2202,MLM,2025-03-27 10:08:00 CDT,10,AA
2025,3,27,5,AA1208,BUR,2025-03-27 10:08:00 CDT,10,AA
2025,3,27,5,AA3904,DAY,2025-03-27 10:07:00 CDT,10,AA
2025,3,27,5,AA3495,SGF,2025-03-27 10:06:00 CDT,10,AA
2025,3,27,5,CX3273,ANC,2025-03-27 10:05:00 CDT,10,CX
2025,3,27,5,AA2647,SJD,2025-03-27 10:05:00 CDT,10,AA
2025,3,27,5,AA1923,JAC,2025-03-27 10:05:00 CDT,10,AA
2025,3,27,5,AA1415,YVR,2025-03-27 10:05:00 CDT,10,AA
2025,3,27,5,AA503,PUJ,2025-03-27 10:04:00 CDT,10,AA
2025,3,27,5,AA1770,FAT,2025-03-27 10:03:00 CDT,10,AA
2025,3,27,5,AA3831,MHK,2025-03-27 10:02:00 CDT,10,AA
2025,3,27,5,AA3189,MZT,2025-03-27 10:02:00 CDT,10,AA
2025,3,27,5,AA3861,HRL,2025-03-27 10:01:00 CDT,10,AA
2025,3,27,5,AA2392,SBP,2025-03-27 10:01:00 CDT,10,AA
2025,3,27,5,AA9780,TUL,2025-03-27 10:00:00 CDT,10,AA
2025,3,27,5,AA4014,VER,2025-03-27 10:00:00 CDT,10,AA
2025,3,27,5,AA1035,SAL,2025-03-27 10:00:00 CDT,10,AA
2025,3,27,5,AA5456,MOB,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA4090,TAM,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA3819,MTY,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA3625,FAR,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA3512,ZCL,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA3463,HUX,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA3436,COU,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA3179,SBA,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA2768,MTJ,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA2548,PSP,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA2212,MRY,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA2061,LIR,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA1851,GRR,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA1624,DCA,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,AA817,BZN,2025-03-27 09:59:00 CDT,10,AA
2025,3,27,5,UA2675,IAH,2025-03-27 09:56:00 CDT,10,UA
2025,3,27,5,AA1685,PHX,2025-03-27 09:53:00 CDT,10,AA
2025,3,27,5,DL839,ATL,2025-03-27 09:50:00 CDT,10,DL
2025,3,27,5,AA1525,LGA,2025-03-27 09:45:00 CDT,10,AA
2025,3,27,5,F93277,SLC,2025-03-27 09:43:00 CDT,10,F9
2025,3,27,5,AA2046,SJC,2025-03-27 09:40:00 CDT,10,AA
2025,3,27,5,AA2231,SFO,2025-03-27 09:39:00 CDT,10,AA
2025,3,27,5,9X423,ELD,2025-03-27 09:35:00 CDT,10,9X
2025,3,27,5,AA1001,CUN,2025-03-27 09:32:00 CDT,10,AA
2025,3,27,5,XSR730,MKC,2025-03-27 09:30:00 CDT,10,
2025,3,27,5,9X419,HOT,2025-03-27 09:30:00 CDT,10,9X
2025,3,27,5,AS543,SEA,2025-03-27 09:30:00 CDT,10,AS
2025,3,27,5,9X405,HRO,2025-03-27 09:25:00 CDT,9,9X
2025,3,27,5,5X2785,SDF,2025-03-27 09:19:00 CDT,9,5X
2025,3,27,5,NK818,EWR,2025-03-27 09:17:00 CDT,9,NK
2025,3,27,5,AA4031,HSV,2025-03-27 09:17:00 CDT,9,AA
2025,3,27,5,AA3890,PNS,2025-03-27 09:15:00 CDT,9,AA
2025,3,27,5,5X5777,SDF,2025-03-27 09:13:00 CDT,9,5X
2025,3,27,5,AA2353,RNO,2025-03-27 09:12:00 CDT,9,AA
2025,3,27,5,AA1160,PHX,2025-03-27 09:11:00 CDT,9,AA
2025,3,27,5,AA2366,SAN,2025-03-27 09:10:00 CDT,9,AA
2025,3,27,5,AA2255,TPA,2025-03-27 09:10:00 CDT,9,AA
2025,3,27,5,AA3870,LFT,2025-03-27 09:01:00 CDT,9,AA
2025,3,27,5,5X5195,PHL,2025-03-27 09:00:00 CDT,9,5X
2025,3,27,5,AA2143,MCO,2025-03-27 09:00:00 CDT,9,AA
2025,3,27,5,AA3993,YYZ,2025-03-27 08:59:00 CDT,9,AA
2025,3,27,5,AA2978,LAX,2025-03-27 08:59:00 CDT,9,AA
2025,3,27,5,AA2970,JFK,2025-03-27 08:59:00 CDT,9,AA
2025,3,27,5,AA2517,YYC,2025-03-27 08:59:00 CDT,9,AA
2025,3,27,5,AA1554,CLE,2025-03-27 08:59:00 CDT,9,AA
2025,3,27,5,AA217,OGG,2025-03-27 08:59:00 CDT,9,AA
2025,3,27,5,AA115,HNL,2025-03-27 08:59:00 CDT,9,AA
2025,3,27,5,AA1656,RSW,2025-03-27 08:58:00 CDT,9,AA
2025,3,27,5,AA1812,COS,2025-03-27 08:54:00 CDT,9,AA
2025,3,27,5,AA1362,STL,2025-03-27 08:54:00 CDT,9,AA
2025,3,27,5,AA2655,PDX,2025-03-27 08:53:00 CDT,9,AA
